event_id,timestamp,intersection_id,traffic_volume,avg_speed,commute_time_min,accident_count,weather_id,congestion_index,delay_minutes
527,2025-01-02 02:00:00,7,106,20.281168152544765,6.145605021552467,0,2,26.5,0.0
528,2025-01-02 02:00:00,8,157,25.41416329110742,20.027501720580915,0,1,26.166666666666668,12.027501720580915
529,2025-01-02 02:00:00,9,85,20.536105057286626,10.65491379157524,0,1,17.0,2.6549137915752397
530,2025-01-02 02:00:00,10,135,30.46822734943624,9.939575981439997,1,2,67.5,1.9395759814399973
531,2025-01-02 02:00:00,11,129,34.84828375559993,13.577737577220772,1,2,32.25,5.577737577220772
532,2025-01-02 02:00:00,12,122,39.50284774693537,5.672272003665652,0,2,30.5,0.0
533,2025-01-02 02:00:00,13,299,42.47971389867227,11.918408950033886,0,2,149.5,3.9184089500338857
534,2025-01-02 02:00:00,14,268,33.8937330503537,22.99666691374545,0,2,44.666666666666664,14.99666691374545
535,2025-01-02 02:00:00,15,297,41.93282334905697,7.559764170671728,1,1,49.5,0.0
536,2025-01-02 02:00:00,16,203,36.751732762966455,10.203155819241022,0,3,67.66666666666667,2.2031558192410223
537,2025-01-02 02:00:00,17,107,59.18203361527028,7.899301447596341,0,2,35.666666666666664,0.0
538,2025-01-02 02:00:00,18,214,42.61321018286439,14.278649733766724,1,1,42.8,6.2786497337667235
539,2025-01-02 02:00:00,19,298,27.320617769389088,5.440703205950084,0,3,99.33333333333333,0.0
540,2025-01-02 02:00:00,20,176,30.03866645361192,22.012321156822757,0,2,58.666666666666664,14.012321156822757
541,2025-01-02 03:00:00,1,130,59.22067288004424,9.548189917227578,0,2,26.0,1.5481899172275781
542,2025-01-02 03:00:00,2,92,22.706734476000065,19.156701944595373,0,1,46.0,11.156701944595373
543,2025-01-02 03:00:00,3,247,29.04588206359763,21.938374561771198,0,1,61.75,13.938374561771198
544,2025-01-02 03:00:00,4,54,57.82792588001129,21.99950742961324,0,2,27.0,13.999507429613239
545,2025-01-02 03:00:00,5,147,54.47947633617089,14.203245289768793,0,1,73.5,6.203245289768793
546,2025-01-02 03:00:00,6,125,22.490924235275426,15.250052975406634,0,3,20.833333333333332,7.250052975406634
547,2025-01-02 03:00:00,7,187,59.12247271894114,20.879794327360123,0,3,46.75,12.879794327360123
548,2025-01-02 03:00:00,8,81,30.34483339552155,8.294127068645917,0,3,13.5,0.294127068645917
549,2025-01-02 03:00:00,9,159,50.16430721264656,5.358913571369836,0,2,31.8,0.0
550,2025-01-02 03:00:00,10,128,55.18327419806117,22.41156850092014,0,3,64.0,14.41156850092014
551,2025-01-02 03:00:00,11,282,42.407290334996475,20.014590139986943,0,2,70.5,12.014590139986943
552,2025-01-02 03:00:00,12,115,22.608183650419683,14.278627536246656,1,1,28.75,6.278627536246656
553,2025-01-02 03:00:00,13,293,51.933767528973135,12.438653358337298,0,2,146.5,4.438653358337298
554,2025-01-02 03:00:00,14,172,35.216800300302495,20.51223701850655,1,2,28.666666666666668,12.51223701850655
555,2025-01-02 03:00:00,15,123,23.761444177370656,12.133419482835295,0,1,20.5,4.133419482835295
556,2025-01-02 03:00:00,16,278,45.383296702012146,20.958283192317882,0,2,92.66666666666667,12.958283192317882
557,2025-01-02 03:00:00,17,225,55.878317216941376,15.40381046503109,0,3,75.0,7.403810465031089
558,2025-01-02 03:00:00,18,247,51.73045401753018,11.335233541350533,1,3,49.4,3.335233541350533
559,2025-01-02 03:00:00,19,163,26.754168267107445,15.141022077308822,0,3,54.333333333333336,7.141022077308822
560,2025-01-02 03:00:00,20,296,27.368993569521045,22.87979420015741,0,3,98.66666666666667,14.87979420015741
561,2025-01-02 04:00:00,1,156,32.52647979269129,20.971865447655027,2,3,31.2,12.971865447655027
562,2025-01-02 04:00:00,2,188,40.20827094306553,24.342532305183408,0,3,94.0,16.342532305183408
563,2025-01-02 04:00:00,3,168,24.89735593435764,19.503710960547814,0,2,42.0,11.503710960547814
564,2025-01-02 04:00:00,4,205,55.27711033218576,13.549793758412303,0,2,102.5,5.549793758412303
565,2025-01-02 04:00:00,5,76,47.47443990700116,6.860609729200544,0,1,38.0,0.0
566,2025-01-02 04:00:00,6,197,55.610322120712084,6.588131692860591,0,2,32.833333333333336,0.0
567,2025-01-02 04:00:00,7,238,33.47362007444413,10.929795625666305,1,2,59.5,2.929795625666305
568,2025-01-02 04:00:00,8,109,32.574004527349935,14.423357978656293,1,2,18.166666666666668,6.423357978656293
569,2025-01-02 04:00:00,9,262,30.17287924713267,21.385102097429222,1,1,52.4,13.385102097429222
570,2025-01-02 04:00:00,10,289,48.48056081323123,21.519564254161637,0,1,144.5,13.519564254161637
571,2025-01-02 04:00:00,11,262,36.804749113909,23.107197485557407,0,2,65.5,15.107197485557407
572,2025-01-02 04:00:00,12,131,49.953053478532254,18.02295169763348,0,2,32.75,10.02295169763348
573,2025-01-02 04:00:00,13,199,49.522764933540685,21.123917620075815,1,2,99.5,13.123917620075815
574,2025-01-02 04:00:00,14,82,25.05058966258011,18.52355124150868,0,1,13.666666666666666,10.523551241508681
575,2025-01-02 04:00:00,15,217,20.152685364973884,18.633389648032402,0,3,36.166666666666664,10.633389648032402
576,2025-01-02 04:00:00,16,197,29.087182280940596,21.7408225048588,0,3,65.66666666666667,13.740822504858802
577,2025-01-02 04:00:00,17,240,33.615203706666996,22.327730285026842,0,3,80.0,14.327730285026842
578,2025-01-02 04:00:00,18,192,28.505775054843845,5.663787091248524,0,1,38.4,0.0
579,2025-01-02 04:00:00,19,95,50.36994932243371,23.0721568869359,0,3,31.666666666666668,15.0721568869359
580,2025-01-02 04:00:00,20,186,51.53789373013195,18.299698069519906,0,2,62.0,10.299698069519906
581,2025-01-02 05:00:00,1,274,54.96906896553406,5.003767991131638,0,3,54.8,0.0
582,2025-01-02 05:00:00,2,147,37.88222175225702,14.207165424038525,1,1,73.5,6.207165424038525
583,2025-01-02 05:00:00,3,84,36.51044517064104,21.047086583185283,0,3,21.0,13.047086583185283
584,2025-01-02 05:00:00,4,162,21.680987006856213,19.798082415338605,1,3,81.0,11.798082415338605
585,2025-01-02 05:00:00,5,225,48.307533053224745,24.455526457841717,1,3,112.5,16.455526457841717
586,2025-01-02 05:00:00,6,77,20.720262224018178,24.25620714148052,0,3,12.833333333333334,16.25620714148052
587,2025-01-02 05:00:00,7,173,53.17578659435388,10.630423968298599,1,3,43.25,2.630423968298599
588,2025-01-02 05:00:00,8,215,24.809889060467025,6.366818710645208,0,2,35.833333333333336,0.0
589,2025-01-02 05:00:00,9,58,20.49616145109259,14.375359309290117,0,1,11.6,6.375359309290117
590,2025-01-02 05:00:00,10,252,22.96963491953546,9.52702988682972,0,1,126.0,1.5270298868297196
591,2025-01-02 05:00:00,11,90,21.92571343913414,23.057899903839743,1,1,22.5,15.057899903839743
592,2025-01-02 05:00:00,12,159,33.61623373398259,24.78056716700348,0,1,39.75,16.78056716700348
593,2025-01-02 05:00:00,13,65,29.580406796381524,20.891565574003806,0,1,32.5,12.891565574003806
594,2025-01-02 05:00:00,14,84,30.711067019533367,20.78321693177463,0,3,14.0,12.783216931774628
595,2025-01-02 05:00:00,15,198,22.545636371465694,21.627470287714196,0,3,33.0,13.627470287714196
596,2025-01-02 05:00:00,16,210,49.502629963713076,15.504795150403204,0,2,70.0,7.504795150403204
597,2025-01-02 05:00:00,17,84,53.17147197267022,22.579578005645345,0,3,28.0,14.579578005645345
598,2025-01-02 05:00:00,18,94,47.77801824522835,6.644141274235633,1,1,18.8,0.0
599,2025-01-02 05:00:00,19,64,44.07693724060526,22.850465799096924,0,3,21.333333333333332,14.850465799096924
600,2025-01-02 05:00:00,20,281,57.92433280685769,13.904922245695763,0,3,93.66666666666667,5.904922245695763
601,2025-01-02 06:00:00,1,228,29.49733873499225,15.247275550915813,0,3,45.6,7.247275550915813
602,2025-01-02 06:00:00,2,199,51.47001340617748,24.41532412949566,0,2,99.5,16.41532412949566
603,2025-01-02 06:00:00,3,265,44.026042661934234,19.871878323531195,0,2,66.25,11.871878323531195
604,2025-01-02 06:00:00,4,136,36.27887638537055,22.829600312470134,0,1,68.0,14.829600312470134
605,2025-01-02 06:00:00,5,110,38.89973420026054,5.912974910047675,0,1,55.0,0.0
606,2025-01-02 06:00:00,6,173,38.78567098722836,14.009306033156365,0,3,28.833333333333332,6.009306033156365
607,2025-01-02 06:00:00,7,148,27.843908509535716,17.215601421515366,0,1,37.0,9.215601421515366
608,2025-01-02 06:00:00,8,105,43.63469765084166,15.740149767027168,1,2,17.5,7.740149767027168
609,2025-01-02 06:00:00,9,185,21.468854500032847,7.160515082613827,0,1,37.0,0.0
610,2025-01-02 06:00:00,10,134,37.54153954149742,9.370196687082606,0,1,67.0,1.370196687082606
611,2025-01-02 06:00:00,11,103,57.270148777312656,12.940300824743833,0,3,25.75,4.940300824743833
612,2025-01-02 06:00:00,12,90,52.7282667499299,15.631989292088617,1,1,22.5,7.631989292088617
613,2025-01-02 06:00:00,13,88,39.741863213604745,19.045175320633284,1,3,44.0,11.045175320633284
614,2025-01-02 06:00:00,14,95,26.608157573514006,12.797447058830882,0,2,15.833333333333334,4.7974470588308815
615,2025-01-02 06:00:00,15,121,56.3044401022622,19.280652889337127,0,2,20.166666666666668,11.280652889337127
616,2025-01-02 06:00:00,16,289,31.8691056441636,19.368584596374703,1,3,96.33333333333333,11.368584596374703
617,2025-01-02 06:00:00,17,202,45.45605480733628,6.0227076288420145,0,3,67.33333333333333,0.0
618,2025-01-02 06:00:00,18,264,21.622349501787255,22.43195454576461,0,2,52.8,14.431954545764611
619,2025-01-02 06:00:00,19,117,35.35355532179918,14.124730179110841,0,2,39.0,6.124730179110841
620,2025-01-02 06:00:00,20,196,43.852860754414735,15.991673134442872,1,3,65.33333333333333,7.9916731344428715
621,2025-01-02 07:00:00,1,292,34.19085167343937,23.834514232378503,0,2,58.4,15.834514232378503
622,2025-01-02 07:00:00,2,154,45.858003604984276,22.760781287202356,0,2,77.0,14.760781287202356
623,2025-01-02 07:00:00,3,191,45.44384185638169,23.265738951524735,0,3,47.75,15.265738951524735
624,2025-01-02 07:00:00,4,77,26.87393925308378,17.757541853272677,0,1,38.5,9.757541853272677
625,2025-01-02 07:00:00,5,142,22.657753774230997,15.679349450955275,0,1,71.0,7.679349450955275
626,2025-01-02 07:00:00,6,130,47.79529494703837,15.649853988742933,0,3,21.666666666666668,7.649853988742933
627,2025-01-02 07:00:00,7,104,43.08799546938204,5.874781446178947,0,1,26.0,0.0
628,2025-01-02 07:00:00,8,98,28.64205460046749,14.332155693944317,0,3,16.333333333333332,6.332155693944317
629,2025-01-02 07:00:00,9,87,53.82417451959627,18.849856533384504,0,2,17.4,10.849856533384504
630,2025-01-02 07:00:00,10,148,23.104585789257634,15.85068737064503,1,3,74.0,7.85068737064503
631,2025-01-02 07:00:00,11,157,51.9352136207341,21.44844747336557,1,3,39.25,13.448447473365569
632,2025-01-02 07:00:00,12,112,23.954944705625415,22.793040660351327,0,3,28.0,14.793040660351327
633,2025-01-02 07:00:00,13,106,21.096812398906305,12.859484506905826,0,2,53.0,4.859484506905826
634,2025-01-02 07:00:00,14,83,26.67440806795011,13.61058676924415,0,1,13.833333333333334,5.610586769244151
635,2025-01-02 07:00:00,15,105,50.47627280529662,23.932888679870924,0,1,17.5,15.932888679870924
636,2025-01-02 07:00:00,16,251,45.83289545145937,17.738046349094866,0,3,83.66666666666667,9.738046349094866
637,2025-01-02 07:00:00,17,272,51.668810370453855,16.919776843669638,0,3,90.66666666666667,8.919776843669638
638,2025-01-02 07:00:00,18,113,44.231169978107616,12.291874563950799,0,2,22.6,4.291874563950799
639,2025-01-02 07:00:00,19,253,42.387537793517595,7.105183703940248,0,1,84.33333333333333,0.0
640,2025-01-02 07:00:00,20,227,39.423587986375914,5.550734397389309,0,2,75.66666666666667,0.0
641,2025-01-02 08:00:00,1,124,25.431561882557485,6.986044055073859,0,2,24.8,0.0
642,2025-01-02 08:00:00,2,156,35.519470397874784,8.200498729263881,0,1,78.0,0.2004987292638809
643,2025-01-02 08:00:00,3,108,25.882474022663537,14.757023943848129,0,3,27.0,6.757023943848129
644,2025-01-02 08:00:00,4,171,24.645558408021024,24.118376579106386,0,3,85.5,16.118376579106386
645,2025-01-02 08:00:00,5,136,37.765108526630065,24.89715946118643,0,2,68.0,16.89715946118643
646,2025-01-02 08:00:00,6,78,31.53621751274983,24.22270970815186,0,2,13.0,16.22270970815186
647,2025-01-02 08:00:00,7,158,58.82968614708992,20.470777830691276,1,2,39.5,12.470777830691276
648,2025-01-02 08:00:00,8,190,41.66819249640016,20.2380362520974,1,2,31.666666666666668,12.238036252097402
649,2025-01-02 08:00:00,9,91,53.07259895185676,19.180274485740636,0,1,18.2,11.180274485740636
650,2025-01-02 08:00:00,10,134,33.69791915338853,10.404953842615665,1,2,67.0,2.404953842615665
651,2025-01-02 08:00:00,11,292,26.609682017704127,16.659688523292047,1,1,73.0,8.659688523292047
652,2025-01-02 08:00:00,12,147,39.55591327169806,13.035576013086486,2,1,36.75,5.0355760130864855
653,2025-01-02 08:00:00,13,298,51.70085567851677,14.228910237746252,0,1,149.0,6.228910237746252
654,2025-01-02 08:00:00,14,57,21.578381315635973,14.510920749736533,0,3,9.5,6.510920749736533
655,2025-01-02 08:00:00,15,196,25.294895161398898,16.86029000721195,0,1,32.666666666666664,8.860290007211951
656,2025-01-02 08:00:00,16,103,41.3354651506145,22.3993831929537,0,3,34.333333333333336,14.3993831929537
657,2025-01-02 08:00:00,17,188,41.97289917612696,6.154821037383476,0,2,62.666666666666664,0.0
658,2025-01-02 08:00:00,18,218,55.083623240727555,23.880841876507958,0,3,43.6,15.880841876507958
659,2025-01-02 08:00:00,19,196,40.5160966458879,6.873448414118204,0,1,65.33333333333333,0.0
660,2025-01-02 08:00:00,20,119,43.54926088525279,12.506598158392038,0,1,39.666666666666664,4.506598158392038
661,2025-01-02 09:00:00,1,210,42.50846796089357,13.824474273106532,0,3,42.0,5.8244742731065315
662,2025-01-02 09:00:00,2,241,39.693019200047274,16.545580584662623,2,1,120.5,8.545580584662623
663,2025-01-02 09:00:00,3,228,44.084679414191186,16.828135188449764,0,3,57.0,8.828135188449764
664,2025-01-02 09:00:00,4,212,28.018980621136112,7.185284206192428,1,3,106.0,0.0
665,2025-01-02 09:00:00,5,162,31.937396494475067,9.807647773989675,0,1,81.0,1.8076477739896752
666,2025-01-02 09:00:00,6,116,37.932762214776886,15.208649780084645,0,1,19.333333333333332,7.208649780084645
667,2025-01-02 09:00:00,7,80,49.36119050357225,20.251927893883504,1,2,20.0,12.251927893883504
668,2025-01-02 09:00:00,8,116,47.70129726148432,7.688702588162437,0,2,19.333333333333332,0.0
669,2025-01-02 09:00:00,9,257,52.7919121993891,11.66814644318221,0,3,51.4,3.6681464431822093
670,2025-01-02 09:00:00,10,79,58.29792076152385,5.177265702269378,1,2,39.5,0.0
671,2025-01-02 09:00:00,11,162,23.59248617131096,5.046350958096277,0,3,40.5,0.0
672,2025-01-02 09:00:00,12,85,53.36578388002703,19.809522639070384,0,1,21.25,11.809522639070384
673,2025-01-02 09:00:00,13,281,57.48364113835179,21.438532718798594,0,1,140.5,13.438532718798594
674,2025-01-02 09:00:00,14,50,53.836857587109286,17.272082284749168,0,3,8.333333333333334,9.272082284749168
675,2025-01-02 09:00:00,15,58,48.92597945858518,10.606689215830418,0,3,9.666666666666666,2.606689215830418
676,2025-01-02 09:00:00,16,272,22.640393765609662,11.976410679389586,0,1,90.66666666666667,3.976410679389586
677,2025-01-02 09:00:00,17,237,43.08162657847643,18.955125521468588,0,3,79.0,10.955125521468588
678,2025-01-02 09:00:00,18,132,40.903063973469806,10.991313559077478,0,2,26.4,2.9913135590774775
679,2025-01-02 09:00:00,19,168,53.68297749594317,9.844624356491337,0,3,56.0,1.8446243564913374
680,2025-01-02 09:00:00,20,115,22.91607341471614,13.057465652652741,0,3,38.333333333333336,5.057465652652741
681,2025-01-02 10:00:00,1,83,31.240179956348545,21.069654865937693,1,1,16.6,13.069654865937693
682,2025-01-02 10:00:00,2,76,20.88107684895268,16.66514984912231,1,3,38.0,8.665149849122312
683,2025-01-02 10:00:00,3,207,59.15924460699236,17.069861920867574,0,2,51.75,9.069861920867574
684,2025-01-02 10:00:00,4,106,50.38445714799186,8.756857050755482,0,1,53.0,0.7568570507554817
685,2025-01-02 10:00:00,5,81,37.97398968158568,16.717295769070383,0,1,40.5,8.717295769070383
686,2025-01-02 10:00:00,6,101,45.4836334832362,15.525569206764054,0,1,16.833333333333332,7.525569206764054
687,2025-01-02 10:00:00,7,159,52.90139177536787,21.079170151050405,0,3,39.75,13.079170151050405
688,2025-01-02 10:00:00,8,240,24.798147720955598,23.3358338140467,0,3,40.0,15.335833814046701
689,2025-01-02 10:00:00,9,61,39.86781691271786,10.685481858550334,0,3,12.2,2.685481858550334
690,2025-01-02 10:00:00,10,147,48.86886210868717,10.430940948224848,0,1,73.5,2.4309409482248476
691,2025-01-02 10:00:00,11,234,20.005387720179414,15.222582784744596,0,1,58.5,7.222582784744596
692,2025-01-02 10:00:00,12,145,43.739430519037384,22.914534518523457,0,1,36.25,14.914534518523457
693,2025-01-02 10:00:00,13,57,20.152796906343326,9.936477384038046,0,2,28.5,1.9364773840380458
694,2025-01-02 10:00:00,14,206,57.235494882432334,21.534293198620368,0,3,34.333333333333336,13.534293198620368
695,2025-01-02 10:00:00,15,186,53.708476086422195,11.266958351702863,0,2,31.0,3.266958351702863
696,2025-01-02 10:00:00,16,192,57.7193526726417,13.447690443686117,0,1,64.0,5.447690443686117
697,2025-01-02 10:00:00,17,105,58.563136659604325,6.7857904905114586,0,2,35.0,0.0
698,2025-01-02 10:00:00,18,267,42.58516203989053,23.60341930876849,1,1,53.4,15.60341930876849
699,2025-01-02 10:00:00,19,224,26.67812354988795,19.260921012686374,0,2,74.66666666666667,11.260921012686374
700,2025-01-02 10:00:00,20,210,31.13757633001738,7.592013023908839,0,1,70.0,0.0
701,2025-01-02 11:00:00,1,74,31.922088345577727,7.107298445017129,0,1,14.8,0.0
702,2025-01-02 11:00:00,2,189,59.97864992862523,7.096161299951442,0,3,94.5,0.0
703,2025-01-02 11:00:00,3,152,40.01604582840805,13.654582720394092,0,1,38.0,5.654582720394092
704,2025-01-02 11:00:00,4,195,45.37696581146335,20.415612365277596,0,3,97.5,12.415612365277596
705,2025-01-02 11:00:00,5,248,50.70270514071673,13.33008863807758,1,1,124.0,5.33008863807758
706,2025-01-02 11:00:00,6,65,34.84646459142967,22.395263533634214,0,3,10.833333333333334,14.395263533634214
707,2025-01-02 11:00:00,7,263,28.629627167058164,18.556264006200884,0,3,65.75,10.556264006200884
708,2025-01-02 11:00:00,8,211,35.789374153793126,23.616145946329794,0,3,35.166666666666664,15.616145946329794
709,2025-01-02 11:00:00,9,52,32.625093750534,17.896652080446277,0,3,10.4,9.896652080446277
710,2025-01-02 11:00:00,10,281,38.72616565204122,16.583505107494442,0,2,140.5,8.583505107494442
711,2025-01-02 11:00:00,11,284,34.711439510246116,6.161839041606996,0,3,71.0,0.0
712,2025-01-02 11:00:00,12,187,41.752229114649495,6.9973364227235635,0,3,46.75,0.0
713,2025-01-02 11:00:00,13,62,35.16376194687744,11.746910935381853,0,3,31.0,3.7469109353818535
714,2025-01-02 11:00:00,14,149,57.953838233245214,5.628436430225459,0,2,24.833333333333332,0.0
715,2025-01-02 11:00:00,15,151,41.23750713648376,16.90263349811363,0,3,25.166666666666668,8.90263349811363
716,2025-01-02 11:00:00,16,220,55.10588078603126,5.8331363676536485,0,2,73.33333333333333,0.0
717,2025-01-02 11:00:00,17,114,32.474554316675324,20.479827563055252,0,1,38.0,12.479827563055252
718,2025-01-02 11:00:00,18,153,25.260730676655115,22.142591197125647,0,2,30.6,14.142591197125647
719,2025-01-02 11:00:00,19,219,50.80632847028384,21.14311074729765,0,3,73.0,13.143110747297651
720,2025-01-02 11:00:00,20,183,37.42030501888763,11.64198730786273,0,3,61.0,3.6419873078627294
721,2025-01-02 12:00:00,1,104,40.71842110850316,11.961911863365762,0,3,20.8,3.9619118633657617
722,2025-01-02 12:00:00,2,65,42.72370049351469,18.260146922835517,0,3,32.5,10.260146922835517
723,2025-01-02 12:00:00,3,277,53.88243307935598,5.4718992929105825,1,3,69.25,0.0
724,2025-01-02 12:00:00,4,266,31.64576991140716,9.141898363531425,0,1,133.0,1.1418983635314248
725,2025-01-02 12:00:00,5,153,22.627794358174633,9.564707269873981,0,1,76.5,1.5647072698739812
726,2025-01-02 12:00:00,6,205,38.9360352597965,6.194329779417787,0,3,34.166666666666664,0.0
727,2025-01-02 12:00:00,7,53,58.31159203952816,23.854486381882246,0,2,13.25,15.854486381882246
728,2025-01-02 12:00:00,8,145,46.03829340472291,17.89182349484687,0,3,24.166666666666668,9.891823494846872
729,2025-01-02 12:00:00,9,71,34.62722993045485,9.507625360135316,0,2,14.2,1.5076253601353162
730,2025-01-02 12:00:00,10,155,55.84300447178293,21.943888780671635,0,2,77.5,13.943888780671635
731,2025-01-02 12:00:00,11,132,25.878508383528388,21.222475398669417,0,2,33.0,13.222475398669417
732,2025-01-02 12:00:00,12,288,26.55524095121929,17.856378296003484,0,2,72.0,9.856378296003484
733,2025-01-02 12:00:00,13,224,56.69943372527961,10.810090113428409,0,1,112.0,2.8100901134284086
734,2025-01-02 12:00:00,14,96,22.42515704265873,18.799994746178868,0,3,16.0,10.799994746178868
735,2025-01-02 12:00:00,15,163,20.313663630876672,17.618435804583267,0,2,27.166666666666668,9.618435804583267
736,2025-01-02 12:00:00,16,103,36.62568746743623,11.038334001550037,0,3,34.333333333333336,3.0383340015500373
737,2025-01-02 12:00:00,17,273,40.0241428461883,18.592406654702156,0,2,91.0,10.592406654702156
738,2025-01-02 12:00:00,18,87,57.14641148059532,20.217086890289913,0,1,17.4,12.217086890289913
739,2025-01-02 12:00:00,19,95,37.31264008837877,5.877998852860102,0,2,31.666666666666668,0.0
740,2025-01-02 12:00:00,20,142,39.2533350614266,22.953493453559133,0,3,47.333333333333336,14.953493453559133
741,2025-01-02 13:00:00,1,258,59.24770116656463,20.86285747993479,1,3,51.6,12.862857479934789
742,2025-01-02 13:00:00,2,119,24.355732559241563,17.730772935067087,0,2,59.5,9.730772935067087
743,2025-01-02 13:00:00,3,233,48.46891222984195,24.62287463583644,0,2,58.25,16.62287463583644
744,2025-01-02 13:00:00,4,188,38.35853917509195,23.387748091453453,0,3,94.0,15.387748091453453
745,2025-01-02 13:00:00,5,151,44.89373058468985,24.62355673524589,0,3,75.5,16.62355673524589
746,2025-01-02 13:00:00,6,164,49.28490427371823,12.100821129039165,0,1,27.333333333333332,4.100821129039165
747,2025-01-02 13:00:00,7,92,40.85838554885888,24.546158159830075,0,1,23.0,16.546158159830075
748,2025-01-02 13:00:00,8,190,54.16887625363472,20.461780833949323,0,3,31.666666666666668,12.461780833949323
749,2025-01-02 13:00:00,9,143,45.624607341955496,18.332009580932386,0,1,28.6,10.332009580932386
750,2025-01-02 13:00:00,10,137,50.5431627546629,22.1041397003674,0,3,68.5,14.104139700367401
751,2025-01-02 13:00:00,11,214,20.361538763171687,12.140586879400244,1,2,53.5,4.140586879400244
752,2025-01-02 13:00:00,12,220,21.842269367598256,21.1615856471166,0,3,55.0,13.161585647116599
753,2025-01-02 13:00:00,13,104,49.15445769079788,6.907985546264213,0,1,52.0,0.0
754,2025-01-02 13:00:00,14,170,36.11057593849007,22.89285595155269,0,1,28.333333333333332,14.89285595155269
755,2025-01-02 13:00:00,15,277,31.55539755636663,12.956732510043139,2,2,46.166666666666664,4.956732510043139
756,2025-01-02 13:00:00,16,142,39.26197361103417,17.708872913190454,0,3,47.333333333333336,9.708872913190454
757,2025-01-02 13:00:00,17,143,56.73705728581635,24.018571890050968,0,3,47.666666666666664,16.018571890050968
758,2025-01-02 13:00:00,18,255,44.88158249483975,24.84884578749558,0,1,51.0,16.84884578749558
759,2025-01-02 13:00:00,19,230,34.34313846099492,18.132621474157524,0,2,76.66666666666667,10.132621474157524
760,2025-01-02 13:00:00,20,107,55.0942244882104,24.487444773585153,0,2,35.666666666666664,16.487444773585153
761,2025-01-02 14:00:00,1,108,28.834111318520357,5.778599266513349,0,3,21.6,0.0
762,2025-01-02 14:00:00,2,194,25.927117129197818,18.590998542678168,0,3,97.0,10.590998542678168
763,2025-01-02 14:00:00,3,117,43.26489171956774,13.732283795375322,0,3,29.25,5.732283795375322
764,2025-01-02 14:00:00,4,148,33.053537237279485,21.793193114175807,0,2,74.0,13.793193114175807
765,2025-01-02 14:00:00,5,248,55.76377210133003,23.92913026300811,1,3,124.0,15.929130263008108
766,2025-01-02 14:00:00,6,181,52.92643322835437,22.777748480072596,0,3,30.166666666666668,14.777748480072596
767,2025-01-02 14:00:00,7,158,43.64521213034066,8.722717955066958,0,3,39.5,0.7227179550669582
768,2025-01-02 14:00:00,8,152,21.31238496514434,17.720849375599364,0,1,25.333333333333332,9.720849375599364
769,2025-01-02 14:00:00,9,171,57.63138082012431,15.138408759236693,0,2,34.2,7.138408759236693
770,2025-01-02 14:00:00,10,73,53.06987072104988,5.952825148730132,0,3,36.5,0.0
771,2025-01-02 14:00:00,11,270,50.84491263407546,18.09301373731909,0,2,67.5,10.09301373731909
772,2025-01-02 14:00:00,12,234,38.53174613091187,5.908065629373851,0,1,58.5,0.0
773,2025-01-02 14:00:00,13,158,21.502843615956294,7.557336024448351,0,3,79.0,0.0
774,2025-01-02 14:00:00,14,106,43.617243592907734,6.226619112865652,0,2,17.666666666666668,0.0
775,2025-01-02 14:00:00,15,106,58.92312651889331,9.522506624993438,0,1,17.666666666666668,1.5225066249934383
776,2025-01-02 14:00:00,16,110,37.49927706432839,22.65468761346844,0,1,36.666666666666664,14.65468761346844
777,2025-01-02 14:00:00,17,245,58.67381999197141,9.485869665700902,0,2,81.66666666666667,1.4858696657009016
778,2025-01-02 14:00:00,18,288,36.637756183274206,20.181378785167514,0,3,57.6,12.181378785167514
779,2025-01-02 14:00:00,19,79,33.011805360921244,19.252426661970254,0,3,26.333333333333332,11.252426661970254
780,2025-01-02 14:00:00,20,255,25.014259031695424,11.73929451434913,1,2,85.0,3.7392945143491296
781,2025-01-02 15:00:00,1,65,50.16993038728323,12.863904020558445,0,1,13.0,4.863904020558445
782,2025-01-02 15:00:00,2,290,35.22758724643463,13.289394310786866,0,2,145.0,5.289394310786866
783,2025-01-02 15:00:00,3,81,26.692852160042413,20.612634348511143,0,3,20.25,12.612634348511143
784,2025-01-02 15:00:00,4,188,45.137361896759955,14.637349585492332,0,2,94.0,6.637349585492332
785,2025-01-02 15:00:00,5,97,31.862396488237227,19.288483281424845,0,3,48.5,11.288483281424845
786,2025-01-02 15:00:00,6,151,51.22927412803604,19.169793949855947,0,2,25.166666666666668,11.169793949855947
787,2025-01-02 15:00:00,7,130,57.31699450278688,21.550126397464425,0,3,32.5,13.550126397464425
788,2025-01-02 15:00:00,8,145,23.92939968756322,21.070362168698686,0,1,24.166666666666668,13.070362168698686
789,2025-01-02 15:00:00,9,171,49.159242466232655,22.233818075746903,0,1,34.2,14.233818075746903
790,2025-01-02 15:00:00,10,218,27.80962411825968,11.906839044897756,0,3,109.0,3.9068390448977564
791,2025-01-02 15:00:00,11,101,26.29305120007313,7.37748782354144,0,2,25.25,0.0
792,2025-01-02 15:00:00,12,161,42.48291177610284,23.94181334217038,0,3,40.25,15.94181334217038
793,2025-01-02 15:00:00,13,244,39.30001680941443,15.133452979654916,0,1,122.0,7.1334529796549155
794,2025-01-02 15:00:00,14,245,35.374201540965394,5.503868279184587,1,2,40.833333333333336,0.0
795,2025-01-02 15:00:00,15,107,44.636476627068845,21.865561818728047,0,1,17.833333333333332,13.865561818728047
